feature_set,window_size,n_components,clipping_threshold,n_estimators,max_depth,min_samples_leaf,max_features,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,30,20,125,100,,10,1.0,2.887751551794121,0.8925022501699335,8.808197778748012,12.702581165813916
A,30,20,125,200,5.0,1,sqrt,8.029175635024552,0.8586921548709165,15.745020303829676,18.52727267723436
A,30,20,125,200,5.0,1,1.0,3.4950712147416625,0.8907110272689994,9.89299389242372,13.419641822596596
A,30,20,125,200,5.0,5,sqrt,7.60065994609968,0.8594104655107468,15.518250215441622,18.29720338977748
A,30,20,125,200,5.0,5,1.0,3.494456892073134,0.8907404309205932,9.89427440244354,13.420413497744413
A,30,20,125,200,5.0,10,sqrt,7.423154331151821,0.8600393128294982,15.447762123780814,18.219833613264026
A,30,20,125,200,5.0,10,1.0,3.4964220304655824,0.8907231192005955,9.896029703847445,13.423563691747455
A,30,20,125,200,10.0,1,sqrt,4.025854883459603,0.8829366293334042,11.465364623270222,14.4574400437484
A,30,20,125,200,10.0,1,1.0,2.9056087668409756,0.8944680553339174,8.77900626095981,12.6563125315113
A,30,20,125,200,10.0,5,sqrt,4.0280446602930535,0.8823605966772948,11.524583014516184,14.4909550116187
A,30,20,125,200,10.0,5,1.0,2.8904628333507767,0.8943584734505187,8.77303530290568,12.640962232943636
A,30,20,125,200,10.0,10,sqrt,4.007109042466498,0.8823393888572554,11.55800954272247,14.528927332552238
A,30,20,125,200,10.0,10,1.0,2.8804779745396507,0.8941672551801976,8.777064412667803,12.635107620983783
A,30,20,125,200,,1,sqrt,3.112396447919219,0.8887672149028845,10.120699635807258,13.339305532015407
A,30,20,125,200,,1,1.0,2.904784138066886,0.8910317585710855,8.90930919881556,12.791146537306098
A,30,20,125,200,,5,sqrt,3.1940165902397504,0.889169657297149,10.18641736500003,13.407987154232524
A,30,20,125,200,,5,1.0,2.890187162899862,0.8920930870338152,8.829996037064731,12.725270203582491
A,30,20,125,200,,10,sqrt,3.2736612818806528,0.8886449183471532,10.395781161036114,13.587399637715556
A,30,20,125,200,,10,1.0,2.8793479700859694,0.8927397770327848,8.814657157786307,12.695845248968933
A,30,20,130,50,5.0,1,sqrt,8.816091931077215,0.8550265555225666,14.881974664663776,18.153737435006235
A,30,20,130,50,5.0,1,1.0,3.901389913906256,0.8890978629518512,9.255066195797207,13.623039832905528
A,30,20,130,50,5.0,5,sqrt,8.094599600806017,0.8566731566769195,14.522184297035588,17.860429074662843
A,30,20,130,50,5.0,5,1.0,3.9005790091695944,0.8890533171339952,9.25655755782265,13.622918360808246
A,30,20,130,50,5.0,10,sqrt,7.908711047103031,0.8576349992075458,14.750509347526297,17.924874484547168
A,30,20,130,50,5.0,10,1.0,3.9007084763811166,0.8890718546358537,9.257579676150147,13.624934931874352
A,30,20,130,50,10.0,1,sqrt,4.380936386481828,0.8822972164816312,10.724403328318122,14.387299663663152
A,30,20,130,50,10.0,1,1.0,3.2013817914156655,0.8927849012497482,8.300477389316574,12.825216281245426
A,30,20,130,50,10.0,5,sqrt,4.3915032741437035,0.8828498712029813,10.68104535729741,14.352839564413143
A,30,20,130,50,10.0,5,1.0,3.20587231850621,0.8926664502446521,8.304373638481156,12.815788827103852
A,30,20,130,50,10.0,10,sqrt,4.410483530715688,0.8822134259492292,10.776487610498716,14.459666714836269
A,30,20,130,50,10.0,10,1.0,3.193751633588439,0.8925895598084297,8.309714304578717,12.808557339653683
A,30,20,130,50,,1,sqrt,3.417027238330314,0.887232178582205,9.52475576093905,13.437083387669064
A,30,20,130,50,,1,1.0,3.205975587549876,0.8897191082664815,8.4619592499299,12.897645261254237
A,30,20,130,50,,5,sqrt,3.5560237863432156,0.8877221118263646,9.57772614102318,13.577906878076462
A,30,20,130,50,,5,1.0,3.18585531706894,0.8907489038389091,8.377673037042817,12.83991773891706
A,30,20,130,50,,10,sqrt,3.6294249680751904,0.8868633210063814,9.740799792602637,13.703630912567416
A,30,20,130,50,,10,1.0,3.1731841678350614,0.8915274061998091,8.341866210108446,12.804903549763427
A,30,20,130,100,5.0,1,sqrt,8.687613273379853,0.8583850691034055,14.765887918103886,18.016633412298393
A,30,20,130,100,5.0,1,1.0,3.8801471286493254,0.8894019165426922,9.24160170630043,13.578598103007968
A,30,20,130,100,5.0,5,sqrt,8.096473068678264,0.8595867401604502,14.502087125319456,17.77169320417621
A,30,20,130,100,5.0,5,1.0,3.878985253006049,0.8893796215957736,9.243373325736638,13.57922436638782
A,30,20,130,100,5.0,10,sqrt,7.836518485514835,0.8599316829814982,14.498110896854593,17.700302069105227
A,30,20,130,100,5.0,10,1.0,3.880377643660227,0.8893747716753954,9.244276087810546,13.582984469623042
A,30,20,130,100,10.0,1,sqrt,4.294634403510779,0.8840719052692826,10.64396175698614,14.25745583683352
A,30,20,130,100,10.0,1,1.0,3.177721118430913,0.8929414739429289,8.288373633763088,12.791467254964422
A,30,20,130,100,10.0,5,sqrt,4.379029323319641,0.8832181107698265,10.651209731971072,14.327285354149964
A,30,20,130,100,10.0,5,1.0,3.170582043792284,0.8930648997118078,8.286883482662684,12.779353015133951
A,30,20,130,100,10.0,10,sqrt,4.283693618307355,0.8837309530262092,10.675077486353455,14.32805339463474
A,30,20,130,100,10.0,10,1.0,3.1491149719729483,0.8930906000562067,8.291153326878938,12.76520931824283
A,30,20,130,100,,1,sqrt,3.3541951685190745,0.8890407605372221,9.414743407198758,13.31985220884901
A,30,20,130,100,,1,1.0,3.1600172011850343,0.8901563319641982,8.43058239936779,12.839868115694443
A,30,20,130,100,,5,sqrt,3.462577984968147,0.8889793327524981,9.517342008149026,13.470186308516071
A,30,20,130,100,,5,1.0,3.150246058848348,0.891072358155536,8.36420835439033,12.807287010464275
A,30,20,130,100,,10,sqrt,3.5696494285342957,0.8881965030274644,9.643002384132762,13.603783897979218
A,30,20,130,100,,10,1.0,3.126155342012245,0.8919016970808473,8.332456037925569,12.764825385388644
A,30,20,130,200,5.0,1,sqrt,8.778640849644088,0.8600782957035162,14.965428051217804,18.141887426927433
A,30,20,130,200,5.0,1,1.0,3.853285018395528,0.8897702829287161,9.21648485025268,13.544015692465155
A,30,20,130,200,5.0,5,sqrt,8.323414577268167,0.8601769047149848,14.71665332473538,17.92656469171129
A,30,20,130,200,5.0,5,1.0,3.852722254463715,0.8897472220633977,9.218107285205935,13.545044067536612
A,30,20,130,200,5.0,10,sqrt,8.150412825306582,0.8600997837407782,14.67971262038728,17.87815885032333
A,30,20,130,200,5.0,10,1.0,3.8534370989535143,0.8896959355842904,9.219846371834077,13.54855286758444
A,30,20,130,200,10.0,1,sqrt,4.276533139252734,0.8842863519611376,10.670303784810809,14.248651806856213
A,30,20,130,200,10.0,1,1.0,3.173146319213915,0.8931384633626521,8.277357718369128,12.7805716102276
A,30,20,130,200,10.0,5,sqrt,4.3490035130342,0.8840397224294658,10.634949709595077,14.308691730229745
A,30,20,130,200,10.0,5,1.0,3.1630200584322012,0.8931749611466572,8.275812442159653,12.766935256422602
A,30,20,130,200,10.0,10,sqrt,4.287880172932345,0.8839716463264023,10.651903370503629,14.319684851840822
A,30,20,130,200,10.0,10,1.0,3.144570311959889,0.8931992556240808,8.28253081702704,12.75258106204979
A,30,20,130,200,,1,sqrt,3.3174394916391643,0.8899510819480462,9.364061401966016,13.259536700522588
A,30,20,130,200,,1,1.0,3.1456524835649797,0.8906571551664838,8.41844166107773,12.828635190994328
A,30,20,130,200,,5,sqrt,3.4340875208587036,0.8895242817917832,9.492858325919052,13.41753129836508
A,30,20,130,200,,5,1.0,3.133525914616446,0.8915981330346359,8.351686082097576,12.793567462071657
A,30,20,130,200,,10,sqrt,3.5328396853300283,0.8889265675191694,9.62936864182292,13.55499401266581
A,30,20,130,200,,10,1.0,3.119545773062583,0.8921843091902268,8.325173460506498,12.759264185450188
B,15,10,115,50,5.0,1,sqrt,7.045307419323798,0.8544192845572983,13.285214172352743,16.432914196028598
B,15,10,115,50,5.0,1,1.0,5.122406649523937,0.8687881661956727,10.070237080807948,14.30615984259217
B,15,10,115,50,5.0,5,sqrt,7.078022071956282,0.8545581985767307,13.2940951353539,16.397254981831917
B,15,10,115,50,5.0,5,1.0,5.121281820346369,0.8687836531223943,10.06905346898922,14.306363132946297
B,15,10,115,50,5.0,10,sqrt,7.044374618109839,0.8555928139115011,13.227325311171958,16.37805858801146
B,15,10,115,50,5.0,10,1.0,5.121164765888089,0.8688013817171439,10.067996143871786,14.30594400808054
B,15,10,115,50,10.0,1,sqrt,4.807654229409348,0.8755263237558026,10.232434058578583,13.985470882809134
B,15,10,115,50,10.0,1,1.0,4.669523266167836,0.8809172767057202,9.044345987896412,13.737088575607256
B,15,10,115,50,10.0,5,sqrt,4.759203009418732,0.8758310047577027,10.29162794811496,13.977005724382815
B,15,10,115,50,10.0,5,1.0,4.624464537807714,0.8807700095740257,9.024018951116185,13.71938756856924
B,15,10,115,50,10.0,10,sqrt,4.770704945195854,0.8770532388574184,10.387180285899806,14.038074922261403
B,15,10,115,50,10.0,10,1.0,4.589356219443374,0.8809841890942494,9.009824446511322,13.694820736407143
B,15,10,115,50,,1,sqrt,4.5408277919532,0.8756616589244711,9.47552885805096,13.83910218280582
B,15,10,115,50,,1,1.0,4.9707703866755795,0.8732646753896182,9.244828162943548,14.11714143047294
B,15,10,115,50,,5,sqrt,4.416598689681588,0.8782894414713329,9.46620288646118,13.72298907196796
B,15,10,115,50,,5,1.0,4.758990643629408,0.8762877196903025,9.10303507861846,13.93669347285169
B,15,10,115,50,,10,sqrt,4.35843000785845,0.8785452996682299,9.556853672772489,13.711872108732589
B,15,10,115,50,,10,1.0,4.630027859901412,0.8781522951760129,9.032226216992822,13.807570515187637
B,15,10,115,100,5.0,1,sqrt,7.0604579142141075,0.8561100612595414,13.335494047155851,16.45555260735862
B,15,10,115,100,5.0,1,1.0,5.130862858443973,0.8700315688225693,10.06911421763949,14.308280952721852
B,15,10,115,100,5.0,5,sqrt,7.008914426220469,0.8571215914064693,13.23228516899161,16.351696821588423
B,15,10,115,100,5.0,5,1.0,5.129969973447072,0.8700221870947926,10.068615652926614,14.308547576694988
B,15,10,115,100,5.0,10,sqrt,6.949485480483557,0.8572895037032617,13.262428280058328,16.36548478975572
B,15,10,115,100,5.0,10,1.0,5.129593019381416,0.8700288966432019,10.067197892451096,14.307923078286429
B,15,10,115,100,10.0,1,sqrt,4.769722873256532,0.8775065359211258,10.178760569420229,13.939756933377618
B,15,10,115,100,10.0,1,1.0,4.63211913963528,0.8812047635383479,9.033026240307787,13.710422564599762
B,15,10,115,100,10.0,5,sqrt,4.728046332798146,0.8769387808533352,10.265485190532766,13.961341983589506
B,15,10,115,100,10.0,5,1.0,4.5908002647010395,0.8810936294443474,9.013129834790716,13.692318478565108
B,15,10,115,100,10.0,10,sqrt,4.704733174890282,0.8777775236122659,10.289433758350816,13.969668671493656
B,15,10,115,100,10.0,10,1.0,4.543128714927302,0.8813579423127219,8.996718933750092,13.65832679973676
B,15,10,115,100,,1,sqrt,4.459895979132312,0.8771236964754838,9.433978766221484,13.758693050604316
B,15,10,115,100,,1,1.0,4.8554206992153395,0.8745534530786468,9.220636614982586,14.04109606614486
B,15,10,115,100,,5,sqrt,4.359137703204678,0.8791032887221863,9.427347751697637,13.67343746433192
B,15,10,115,100,,5,1.0,4.679294636559776,0.8770712850271328,9.096164534873685,13.88952453741626
B,15,10,115,100,,10,sqrt,4.354888720056753,0.8790854487692655,9.52601513000246,13.676977390566796
B,15,10,115,100,,10,1.0,4.560444621826727,0.8785907442322761,9.027202340499626,13.768358243417389
B,15,10,115,200,5.0,1,sqrt,7.063110756991603,0.8571826628153731,13.573028411522026,16.577089253191684
B,15,10,115,200,5.0,1,1.0,5.1349175014522865,0.8709145684511143,10.06955650442788,14.310199664290646
B,15,10,115,200,5.0,5,sqrt,7.077333002639267,0.8576385570898071,13.457809509473249,16.49839724369406
B,15,10,115,200,5.0,5,1.0,5.13394511146633,0.8709079213591988,10.068578181763115,14.310172613773153
B,15,10,115,200,5.0,10,sqrt,7.072895436085538,0.8574792916265499,13.537324633267836,16.565097889644896
B,15,10,115,200,5.0,10,1.0,5.133074611276305,0.8709100294318025,10.06701009023875,14.309340054576296
B,15,10,115,200,10.0,1,sqrt,4.776241523669905,0.8779207177059808,10.25729274166892,13.960143723846045
B,15,10,115,200,10.0,1,1.0,4.631783044408636,0.881198472622083,9.030885788972173,13.710690747406044
B,15,10,115,200,10.0,5,sqrt,4.756149186182299,0.877584804241893,10.305972889911557,13.973381232687576
B,15,10,115,200,10.0,5,1.0,4.595485107249088,0.8811131502896149,9.010464366371334,13.684785593715636
B,15,10,115,200,10.0,10,sqrt,4.718381055310584,0.8779748940334938,10.320486978161084,13.977658941651931
B,15,10,115,200,10.0,10,1.0,4.545797005022012,0.8814296395345774,8.989155774474357,13.647675720178366
B,15,10,115,200,,1,sqrt,4.456864395621496,0.8776843850214888,9.434443372199071,13.7317309090278
B,15,10,115,200,,1,1.0,4.849808961508507,0.8749430949458663,9.225222550785393,14.033559318553316
B,15,10,115,200,,5,sqrt,4.3712190075070065,0.879367114678279,9.426810439223337,13.651832127015933
B,15,10,115,200,,5,1.0,4.695263897651207,0.8771755152680264,9.091343922072348,13.875263685385884
B,15,10,115,200,,10,sqrt,4.313418734620588,0.8795243525991921,9.516340925945478,13.646822101326428
B,15,10,115,200,,10,1.0,4.570869346296596,0.8786953204428576,9.01645482051103,13.753719685926171
B,15,10,120,50,5.0,1,sqrt,8.723071720340823,0.8461628788068074,14.464674978126505,17.67919278203494
B,15,10,120,50,5.0,1,1.0,6.49441872240209,0.8624887559102075,11.162687585828111,15.505816579143474
B,15,10,120,50,5.0,5,sqrt,8.708005942166045,0.8474501754660174,14.501669790690649,17.654350935576268
B,15,10,120,50,5.0,5,1.0,6.493520890458801,0.8625069094197911,11.160780112184865,15.505127252601506
B,15,10,120,50,5.0,10,sqrt,8.714769362190827,0.8488682873671998,14.518945352518056,17.701792987135835
B,15,10,120,50,5.0,10,1.0,6.4925471124160286,0.8625146058737256,11.15944194532256,15.504916132640911
B,15,10,120,50,10.0,1,sqrt,5.9328552922078845,0.8689602414292938,11.280866609104498,15.09477917934665
B,15,10,120,50,10.0,1,1.0,5.99057706605966,0.8725591798282339,10.088158777662237,14.910898972617185
B,15,10,120,50,10.0,5,sqrt,6.070847510053109,0.8679476036446971,11.431536355655997,15.22968532292428
B,15,10,120,50,10.0,5,1.0,5.932946889211176,0.8726016001925535,10.071218982372145,14.891554435195918
B,15,10,120,50,10.0,10,sqrt,5.959352096347395,0.8690659731853222,11.391674922063045,15.170083832173448
B,15,10,120,50,10.0,10,1.0,5.835385261124021,0.8729512407266004,10.047162693977643,14.844735477972868
B,15,10,120,50,,1,sqrt,5.760402938159412,0.8677115488379707,10.520780973353116,14.99042860764015
B,15,10,120,50,,1,1.0,6.288448592005207,0.8649221208272737,10.324307927529109,15.299025172021766
B,15,10,120,50,,5,sqrt,5.522598898731791,0.8704028504238194,10.499093947524846,14.855806245184931
B,15,10,120,50,,5,1.0,6.063347630650563,0.8674088665041498,10.169033147289404,15.1074083005448
B,15,10,120,50,,10,sqrt,5.512835666347606,0.8703694805932081,10.588180371034143,14.832956482172657
B,15,10,120,50,,10,1.0,5.913708285215565,0.8692877472701254,10.088200532043734,14.972733772300426
B,15,10,120,100,5.0,1,sqrt,8.755459443696527,0.8486764233972786,14.509818352054412,17.704296688398617
B,15,10,120,100,5.0,1,1.0,6.49927164405595,0.8638914303587878,11.15843156413371,15.498488851373889
B,15,10,120,100,5.0,5,sqrt,8.7434028318106,0.8491339985303877,14.468804131059766,17.65009291194638
B,15,10,120,100,5.0,5,1.0,6.498054698856137,0.863905972482125,11.156425717830356,15.497650757394243
B,15,10,120,100,5.0,10,sqrt,8.67867531559098,0.8504748182806555,14.538435098621258,17.688279044369757
B,15,10,120,100,5.0,10,1.0,6.496827441781017,0.8639212555835794,11.15486757337593,15.496586113335294
B,15,10,120,100,10.0,1,sqrt,5.92510062860363,0.8695952232715278,11.296238000463608,15.10173472162881
B,15,10,120,100,10.0,1,1.0,5.946477505606324,0.8728959426172951,10.073713899193402,14.87896234009445
B,15,10,120,100,10.0,5,sqrt,5.959155541896066,0.8691413541830629,11.39104011377637,15.173405189735538
B,15,10,120,100,10.0,5,1.0,5.9068774351618485,0.8728213190146589,10.061468703978086,14.861852622633744
B,15,10,120,100,10.0,10,sqrt,5.918317855053447,0.8701385128815484,11.353496707717015,15.133463987626726
B,15,10,120,100,10.0,10,1.0,5.8147658095968895,0.8730491498041013,10.041165738161691,14.821883202344248
B,15,10,120,100,,1,sqrt,5.656294673918886,0.8691227799584886,10.47471489360876,14.90263477315388
B,15,10,120,100,,1,1.0,6.198672510891021,0.8658157256895723,10.292907667382982,15.226821020529703
B,15,10,120,100,,5,sqrt,5.46682157111411,0.8712368704435557,10.455855740224518,14.79333574742554
B,15,10,120,100,,5,1.0,5.991060960699997,0.86822772619141,10.145922428979055,15.048800183536454
B,15,10,120,100,,10,sqrt,5.450102096128157,0.8712436322891695,10.541416733214437,14.785099228290278
B,15,10,120,100,,10,1.0,5.863926125416826,0.8698053272793806,10.078742426280929,14.941653259313789
B,15,10,120,200,5.0,1,sqrt,8.767018816159002,0.8502904050622488,14.78701810195498,17.85458905080975
B,15,10,120,200,5.0,1,1.0,6.519802567506209,0.8646927829060438,11.16140520829236,15.503732187098809
B,15,10,120,200,5.0,5,sqrt,8.805701682087674,0.8505312979603776,14.67334089498635,17.779846225804693
B,15,10,120,200,5.0,5,1.0,6.518994895726624,0.8646982688825549,11.159648910714912,15.503334583609831
B,15,10,120,200,5.0,10,sqrt,8.747448474789783,0.851733301129325,14.78998609240982,17.856088586528138
B,15,10,120,200,5.0,10,1.0,6.5171529013389975,0.8647106831788047,11.157501811707066,15.501902236002014
B,15,10,120,200,10.0,1,sqrt,5.948314908744033,0.8700177378547366,11.368324677659778,15.127994128387591
B,15,10,120,200,10.0,1,1.0,5.92362419704302,0.8729871558218119,10.067486010074385,14.868679088591096
B,15,10,120,200,10.0,5,sqrt,5.94894604174176,0.8698372847526612,11.41829070469185,15.170345877115306
B,15,10,120,200,10.0,5,1.0,5.8899797095723505,0.8729077990687909,10.05573593799986,14.85274920520618
B,15,10,120,200,10.0,10,sqrt,5.9423401737353085,0.8699214504934216,11.424741050642186,15.162680880287592
B,15,10,120,200,10.0,10,1.0,5.808163724394285,0.873228715283459,10.029465714126076,14.808161609580058
B,15,10,120,200,,1,sqrt,5.611139814929314,0.869590077806258,10.473812622593147,14.856853202300403
B,15,10,120,200,,1,1.0,6.208847198633412,0.8663200442686249,10.28690709844791,15.212428653243247
B,15,10,120,200,,5,sqrt,5.483892317944209,0.8712425482624415,10.466696091197685,14.784277299060836
B,15,10,120,200,,5,1.0,6.019157671531777,0.86841929896011,10.1461653879316,15.048269984517784
B,15,10,120,200,,10,sqrt,5.410987714002134,0.8715396151754147,10.54946917651344,14.757243306472017
B,15,10,120,200,,10,1.0,5.853740610865554,0.870122108294615,10.070452749460106,14.9271748155783
B,15,10,125,50,5.0,1,sqrt,10.890991611894655,0.8407538355864641,15.698830408293224,18.9888418518676
B,15,10,125,50,5.0,1,1.0,8.39998494515081,0.8566323757150958,12.305402542960367,16.74020267145567
B,15,10,125,50,5.0,5,sqrt,10.939550081551577,0.8401426716011346,15.756863302708055,19.014963108680288
B,15,10,125,50,5.0,5,1.0,8.399448910996849,0.8566280113093716,12.3037028239117,16.73986674214073
B,15,10,125,50,5.0,10,sqrt,10.828960162288585,0.8426700553990205,15.759725210540982,19.010526385544473
B,15,10,125,50,5.0,10,1.0,8.398063499749764,0.856619993394793,12.303006817476868,16.740108863857692
B,15,10,125,50,10.0,1,sqrt,7.405143461745171,0.8606833161672632,12.480982648532985,16.337856332102593
B,15,10,125,50,10.0,1,1.0,7.548997956841492,0.8643371673871816,11.140507853816157,16.06017482182541
B,15,10,125,50,10.0,5,sqrt,7.547279268362433,0.86066330923867,12.618230712344369,16.445006717606784
B,15,10,125,50,10.0,5,1.0,7.5191327074390575,0.8645949923863652,11.1148358921123,16.031004454787045
B,15,10,125,50,10.0,10,sqrt,7.404030656685035,0.8613166485648321,12.55061296665112,16.360586565417815
B,15,10,125,50,10.0,10,1.0,7.416441590089484,0.8648774028131812,11.083479416024682,15.9856471645435
B,15,10,125,50,,1,sqrt,7.291116169149703,0.859468897796782,11.634467501497827,16.168863411312557
B,15,10,125,50,,1,1.0,8.105446860988383,0.8562134053378113,11.413725206577729,16.49456193062094
B,15,10,125,50,,5,sqrt,7.020270584998528,0.8623675607388405,11.555495273193088,15.99228562585004
B,15,10,125,50,,5,1.0,7.83807963956815,0.8593384748738112,11.243389846237315,16.29335970011997
B,15,10,125,50,,10,sqrt,6.937278857015359,0.8622543074699431,11.65100934993743,15.9809238312606
B,15,10,125,50,,10,1.0,7.585724227023579,0.8612219365090793,11.1433634455976,16.14644912465408
B,15,10,125,100,5.0,1,sqrt,10.884047425645514,0.8424554493037208,15.782593695204596,19.035692112987658
B,15,10,125,100,5.0,1,1.0,8.427611021687959,0.8569958962629803,12.306584404241669,16.745763717785806
B,15,10,125,100,5.0,5,sqrt,10.913142698375989,0.8415060989605496,15.75538118344,19.012959766322183
B,15,10,125,100,5.0,5,1.0,8.426246989774665,0.8569982882257726,12.30445802358619,16.744869559755422
B,15,10,125,100,5.0,10,sqrt,10.747187403761211,0.843594873166808,15.795978862517352,19.01249720180721
B,15,10,125,100,5.0,10,1.0,8.425058076396894,0.8569957259382596,12.303577488188065,16.744271072158103
B,15,10,125,100,10.0,1,sqrt,7.352741475025619,0.8623047930966908,12.407614818511655,16.276020239397408
B,15,10,125,100,10.0,1,1.0,7.474633326449956,0.8648220388055989,11.120863153384324,16.025435468702163
B,15,10,125,100,10.0,5,sqrt,7.337283972235291,0.8617276847618782,12.52837071435509,16.352635193693196
B,15,10,125,100,10.0,5,1.0,7.439130273801942,0.864827054654611,11.104870237346672,16.001456165770115
B,15,10,125,100,10.0,10,sqrt,7.302828505426843,0.8623373592824553,12.50449825156223,16.31682491583015
B,15,10,125,100,10.0,10,1.0,7.359084004910019,0.8649799493229968,11.083911655275312,15.963345539902852
B,15,10,125,100,,1,sqrt,7.123708847739337,0.8611642647478241,11.566033819187057,16.070336407886764
B,15,10,125,100,,1,1.0,7.870488852337212,0.8576249388963231,11.373112590040918,16.411987057157084
B,15,10,125,100,,5,sqrt,6.959442896870125,0.8631315209508108,11.50100274678872,15.92497317624854
B,15,10,125,100,,5,1.0,7.698568876674043,0.8599869260865406,11.218097963176255,16.23431792924835
B,15,10,125,100,,10,sqrt,6.810501509620238,0.8629234917924553,11.64628633826695,15.95127365632858
B,15,10,125,100,,10,1.0,7.522606362447317,0.8614423538213462,11.142465562743586,16.11557783876227
B,15,10,125,200,5.0,1,sqrt,10.84279955970231,0.8431135521718571,16.037947240496734,19.170934199024867
B,15,10,125,200,5.0,1,1.0,8.444393168300202,0.8576884488113656,12.307112356443229,16.746601532557072
B,15,10,125,200,5.0,5,sqrt,10.847578994621143,0.8432939140758358,15.942597356547887,19.10952674946007
B,15,10,125,200,5.0,5,1.0,8.442946864108928,0.8576861326037145,12.304884536905831,16.745807207356084
B,15,10,125,200,5.0,10,sqrt,10.764840697173977,0.8442496385464573,16.06479212805309,19.187366683436856
B,15,10,125,200,5.0,10,1.0,8.440705175111699,0.8576914364209479,12.302999583174817,16.744512247414605
B,15,10,125,200,10.0,1,sqrt,7.319885174665347,0.8627938989104935,12.424391032410092,16.282432954820255
B,15,10,125,200,10.0,1,1.0,7.516621816928949,0.8649953171029742,11.1188853843851,16.02519439121171
B,15,10,125,200,10.0,5,sqrt,7.321303402790029,0.8621535805191531,12.523137074880305,16.345379882116745
B,15,10,125,200,10.0,5,1.0,7.458611042861567,0.8649849583630493,11.103953774920727,15.997993020414333
B,15,10,125,200,10.0,10,sqrt,7.329483476552854,0.8624423897256269,12.541973922925402,16.33355619437932
B,15,10,125,200,10.0,10,1.0,7.382333414765384,0.8650808530869984,11.084196627870616,15.962573118979298
B,15,10,125,200,,1,sqrt,7.030889244849838,0.8615669269820152,11.559927316618108,16.030256280249727
B,15,10,125,200,,1,1.0,7.830216641293278,0.8580949566696596,11.359303624619704,16.393271789398888
B,15,10,125,200,,5,sqrt,6.930025360272748,0.8632132565700308,11.515393170198308,15.906834145067569
B,15,10,125,200,,5,1.0,7.737441143794402,0.8602276792114466,11.212769977027774,16.22838435105065
B,15,10,125,200,,10,sqrt,6.810783778879421,0.8632138559397904,11.650539345404512,15.941814576881937
B,15,10,125,200,,10,1.0,7.518107933092085,0.8616447140868833,11.13815715085284,16.10681407952933
B,15,10,130,50,5.0,1,sqrt,12.828428081446251,0.8408276086857189,15.05437627183364,18.92836697467292
B,15,10,130,50,5.0,1,1.0,10.664726693317366,0.855898897438489,11.655442176314924,16.955434619516073
B,15,10,130,50,5.0,5,sqrt,12.879683313510842,0.841103684924064,14.961663758204605,18.86357617349724
B,15,10,130,50,5.0,5,1.0,10.665085417085209,0.855899233886773,11.653199396849612,16.95455633548195
B,15,10,130,50,5.0,10,sqrt,12.668344167034617,0.8420835631964174,15.053638674797412,18.88466404265315
B,15,10,130,50,5.0,10,1.0,10.663029659329975,0.8559154857274347,11.652514011063785,16.95467241655603
B,15,10,130,50,10.0,1,sqrt,8.845076359052928,0.8595491448589414,11.666998818340566,16.387404416901685
B,15,10,130,50,10.0,1,1.0,9.01205029159386,0.862245725082752,10.54588949105851,16.253504340693034
B,15,10,130,50,10.0,5,sqrt,8.595324819972152,0.8619036920456373,11.571917051322188,16.322987214660323
B,15,10,130,50,10.0,5,1.0,9.04127067525072,0.8624906052965997,10.522656764031211,16.227743811244146
B,15,10,130,50,10.0,10,sqrt,8.639961839225546,0.8617372430102355,11.64545474824724,16.335928171047776
B,15,10,130,50,10.0,10,1.0,8.866735079539367,0.8629478206954981,10.48661085184006,16.161584936465147
B,15,10,130,50,,1,sqrt,8.517967711923287,0.8588542522492821,10.92421521160593,16.2031195031294
B,15,10,130,50,,1,1.0,9.58904983359957,0.8541180123664199,10.897300066895664,16.61594436368401
B,15,10,130,50,,5,sqrt,8.148798696542512,0.8614600248175573,10.84024166881712,16.07959207641415
B,15,10,130,50,,5,1.0,9.362107483268046,0.8571892508560517,10.722773985306258,16.456019335141768
B,15,10,130,50,,10,sqrt,8.069196737852058,0.8620702549694164,10.90561544325438,16.06618289363784
B,15,10,130,50,,10,1.0,9.15707263453992,0.8589258069167967,10.624241697900882,16.3080211482209
B,15,10,130,100,5.0,1,sqrt,12.703189891697034,0.8434970333775949,15.071102913766008,18.904094444758023
B,15,10,130,100,5.0,1,1.0,10.641980579007924,0.8561976079141338,11.651412042437702,16.931609248832057
B,15,10,130,100,5.0,5,sqrt,12.70633786058974,0.8430740893594024,14.955703975107213,18.83267274984889
B,15,10,130,100,5.0,5,1.0,10.640934524998652,0.8561968893540566,11.648709339098543,16.930347173667336
B,15,10,130,100,5.0,10,sqrt,12.558611004999282,0.8443168684052059,15.058451314580466,18.862114288308913
B,15,10,130,100,5.0,10,1.0,10.639614367323722,0.8562038537238263,11.648177595527168,16.929976304777448
B,15,10,130,100,10.0,1,sqrt,8.722884198771805,0.8620509767676495,11.529559625059392,16.305009050291382
B,15,10,130,100,10.0,1,1.0,8.892213900275985,0.8626217890600643,10.53153005356994,16.224822346640977
B,15,10,130,100,10.0,5,sqrt,8.3986161432055,0.8628822090150928,11.521032180027516,16.25179934371375
B,15,10,130,100,10.0,5,1.0,8.90601236386124,0.8627622952632429,10.510887289599106,16.199004287739726
B,15,10,130,100,10.0,10,sqrt,8.500588269394642,0.8622969385647028,11.623159098636918,16.323816926464218
